#{"t_start": 1692366798.1070335, "env_id": null}
r,l,t
9.22012,11,0.168103
8.686726,11,0.168871
10.564936,12,0.173226
8.569381,13,0.177627
7.8356676,13,0.178575
11.835689,14,0.184309
13.165536,14,0.184989
10.106327,16,0.191969
15.394304,17,0.195796
13.444861,19,0.204808
13.02207,20,0.210526
17.851477,20,0.211169
16.059172,22,0.217825
17.78025,22,0.218628
19.461393,24,0.225611
14.830466,25,0.229912
22.19009,25,0.230752
37.21527,28,0.23951
6.8046627,16,0.243178
9.384294,16,0.247948
8.842899,30,0.248625
11.593892,19,0.255472
13.96893,17,0.259096
13.273314,22,0.259805
6.469601,9,0.263179
10.598042,13,0.267739
14.361606,16,0.273834
19.623665,19,0.274703
34.553528,36,0.275463
21.23152,25,0.276496
18.05063,22,0.278299
23.507252,26,0.287562
6.1296678,10,0.293144
16.457005,19,0.299731
9.370281,14,0.303298
22.67189,18,0.311692
20.853214,25,0.317874
9.661272,13,0.324931
8.987443,12,0.328644
10.1692095,19,0.33311
10.0524235,12,0.338539
8.251159,12,0.34927
12.1873455,17,0.35032
18.757336,34,0.351177
8.320058,22,0.367222
16.084715,19,0.368251
17.665936,16,0.382429
18.499926,28,0.383354
14.538753,28,0.390729
16.257824,17,0.391562
8.717928,21,0.39255
10.335481,14,0.400247
13.990567,27,0.401714
34.584797,26,0.402491
8.389904,18,0.406021
9.517198,15,0.412415
23.27762,20,0.418644
7.3812146,13,0.423438
6.637685,16,0.427067
34.938,36,0.42808
7.793451,10,0.433555
19.099762,21,0.434523
16.492327,18,0.444031
9.549202,13,0.444979
9.572728,18,0.454878
11.311507,14,0.45591
12.670108,21,0.465494
14.936114,17,0.466372
7.650495,10,0.467167
9.656284,15,0.472032
23.90276,27,0.472946
12.011869,19,0.487272
80.65402,59,0.49316
15.95956,17,0.497861
6.980279,10,0.506782
18.450987,27,0.515264
8.777652,14,0.516351
16.948488,17,0.517295
23.121132,21,0.531369
14.090109,20,0.533456
12.821354,16,0.534534
13.157165,28,0.540668
7.3721375,11,0.542031
10.164903,20,0.542857
39.496506,41,0.554506
39.896465,59,0.558633
16.581526,17,0.563343
8.380583,10,0.567329
6.3448653,18,0.571843
9.355836,11,0.593104
7.448356,13,0.601216
23.633606,23,0.602025
16.53291,17,0.606034
13.470571,18,0.611065
8.722392,18,0.617611
15.129798,19,0.621882
13.518099,18,0.623425
10.637127,15,0.633461
8.529258,25,0.634432
7.974861,13,0.63513
36.936806,29,0.640384
17.603289,38,0.646981
8.943362,18,0.65125
10.428714,12,0.652436
39.391106,32,0.656398
12.163823,24,0.662812
8.119971,11,0.666534
8.17242,12,0.670474
16.699572,25,0.671477
7.9234276,10,0.675736
40.087345,39,0.676621
15.229981,17,0.677333
10.790952,15,0.681976
33.669506,34,0.685826
14.551401,16,0.694782
23.581446,23,0.698721
7.6770096,10,0.699782
18.585981,20,0.708467
10.851397,16,0.709402
30.158085,29,0.713201
12.9301605,31,0.714263
91.78044,53,0.715333
7.67531,12,0.723012
11.508629,15,0.726471
10.913985,15,0.730664
12.881132,16,0.734079
11.09192,18,0.748595
13.913155,24,0.749595
18.571625,19,0.750295
12.663608,26,0.751241
15.669707,17,0.762552
8.580146,13,0.766737
8.915531,17,0.767982
14.22078,24,0.768928
14.311967,18,0.779901
7.3193316,10,0.78653
11.292833,23,0.792155
7.966659,17,0.793065
9.917298,11,0.793887
7.364978,12,0.79856
18.461634,22,0.80674
8.1614895,11,0.811296
19.681355,20,0.812284
24.21479,23,0.816637
9.081485,12,0.820596
66.17278,45,0.829517
11.550508,21,0.833753
80.32392,50,0.837866
23.564413,31,0.838662
45.152737,40,0.84272
14.888147,28,0.851973
19.218151,21,0.858207
9.691823,12,0.862612
11.155598,16,0.863534
7.026549,12,0.870595
24.8839,25,0.876456
13.401285,21,0.877445
15.325351,21,0.884313
6.986609,10,0.88555
21.050385,24,0.892279
7.2397823,10,0.903073
13.31618,18,0.907043
19.66135,23,0.908433
16.793388,28,0.91216
9.246757,18,0.917891
25.332455,26,0.918701
15.502946,29,0.92337
13.174032,17,0.933568
11.463469,21,0.934466
11.657403,28,0.935564
18.409742,17,0.94382
10.6564045,16,0.944567
8.079103,13,0.948296
15.459681,22,0.952445
59.23986,56,0.953288
10.5739565,16,0.954046
21.331266,25,0.962349
8.85424,12,0.971968
22.448853,24,0.980492
17.940308,18,0.984607
10.37697,16,0.985665
8.924305,11,0.993104
7.52957,13,0.994032
14.726043,21,1.009976
14.925129,24,1.013452
14.606626,15,1.017724
15.845495,23,1.021936
23.96496,21,1.025988
17.269938,18,1.030988
10.252653,13,1.038255
10.117585,14,1.039166
13.683117,16,1.040002
6.79387,12,1.044387
10.4913435,13,1.048108
16.548737,21,1.049125
11.535681,19,1.059852
31.60329,28,1.060831
11.110271,12,1.064436
10.494048,12,1.068025
12.279688,32,1.068951
36.881893,46,1.076317
8.524421,11,1.080354
9.52345,12,1.08387
8.466404,19,1.088054
12.888172,20,1.088882
9.833953,15,1.089623
9.937041,12,1.093522
11.457715,13,1.097282
8.714203,13,1.1092
23.748497,22,1.121242
7.529086,9,1.122147
12.539349,21,1.122951
9.660802,13,1.129479
13.424424,17,1.137374
11.472263,14,1.142102
8.776299,14,1.146237
18.590784,22,1.150511
19.843487,20,1.151315
10.214399,13,1.152164
15.29418,18,1.157144
25.679071,50,1.157999
114.46212,77,1.166176
35.464497,60,1.166944
19.17184,18,1.176136
9.752156,12,1.184116
11.45302,17,1.191279
24.046873,31,1.203613
61.5199,42,1.208745
8.590858,12,1.214148
12.46593,17,1.215327
17.62755,17,1.228669
33.744305,29,1.229525
12.669767,17,1.236948
13.855578,16,1.237764
5.547666,14,1.238356
11.983111,17,1.24187
16.409761,17,1.245702
8.993757,20,1.246597
15.097321,16,1.252663
9.552774,16,1.25826
10.201799,21,1.259161
9.56409,13,1.26709
7.217794,11,1.2724
81.30604,76,1.275612
19.656693,20,1.281354
12.385746,13,1.282305
9.417083,13,1.285715
11.897981,23,1.29428
7.584477,18,1.295193
16.60517,17,1.303545
30.555065,35,1.30449
16.287594,16,1.308788
28.335897,30,1.309708
6.9872684,11,1.313088
8.080709,10,1.316746
16.087555,22,1.317682
