#{"t_start": 1687004042.0859587, "env_id": "CustomHopper-source-v0"}
r,l,t9179.026137,86,113.314885
167.398506,82,113.435738
162.202132,80,113.52519
162.73359,80,113.58771
171.12441,83,113.651835
167.400275,82,113.713817
163.832972,80,113.785778
181.586123,87,113.859596
158.024702,78,113.924636
174.310447,84,113.989423
162.914819,80,114.052568
160.771937,79,114.112722
165.263207,81,114.181828
167.639244,82,114.249205
168.017812,82,114.315412
171.080019,83,114.387483
163.056235,80,114.452646
175.764873,85,114.529733
167.720712,82,114.59325
157.566126,78,114.65374
160.456676,79,114.730272
168.88925,82,114.798692
158.135303,78,114.866507
162.986584,80,114.933922
174.198177,84,115.003387
176.36423,85,115.071062
174.052082,84,115.153985
163.142882,80,115.215714
162.541653,80,115.281194
176.833796,85,115.351267
162.988956,80,115.420016
160.341634,79,115.489012
162.623815,80,115.568758
173.366788,84,115.699029
171.266118,83,115.76996
157.883804,78,115.84416
173.453869,84,115.915913
183.225423,88,116.003067
168.592518,82,116.073906
158.05979,78,116.155735
168.851158,82,116.218982
178.969621,86,116.297569
176.112544,85,116.368461
165.523808,81,116.447709
165.489062,81,116.514284
157.872786,78,116.578031
172.501329,84,116.640588
181.254137,87,116.71056
170.364466,83,116.775188
174.530393,84,116.849491

185.109135,90,35.340471
127.521435,65,36.325014
143.968973,74,37.444284
178.270952,80,38.659214
177.741931,84,40.060636
161.625356,81,41.520847
119.552963,64,42.501794
170.188532,84,43.77556
178.824414,84,45.235619
253.860155,121,47.058401
167.284601,83,48.430418
235.046448,113,50.383569
189.125575,83,51.621556
176.468588,89,52.952647
171.404418,86,54.249519
146.502687,71,55.513275
161.924282,81,56.762195
158.912903,80,57.950979
167.113066,83,59.226269
167.551062,84,60.694918
167.13278,84,62.084626
171.227498,85,63.377665
174.746833,85,64.684929
199.082354,87,66.12153
36.496305,22,66.459008
38.421914,23,66.883812
183.02085,85,68.20395
163.484908,80,69.451897
159.843325,79,70.757772
176.047355,87,72.077152
177.856671,86,73.389448
168.908765,84,74.641201
173.645496,86,76.076004
172.398975,85,77.396703
150.014266,75,78.534776
156.094495,78,79.838645
169.911222,84,81.277301
171.100455,84,82.665788
152.635138,77,83.846385
170.491261,84,85.089437
145.000847,75,86.414182
165.797338,82,87.699019
133.565308,69,88.734972
147.093586,75,89.879592
159.599534,79,91.233362
159.542673,79,92.481298
163.33845,81,93.733511
167.056589,82,94.987574
174.126439,86,96.446102
171.207741,84,97.76111
167.711911,83,99.19996
166.64852,82,100.721135
172.523365,84,102.082409
156.25043,78,103.330458
158.360424,78,104.570481
167.135982,81,106.075727
171.610964,83,107.41277
152.00637,76,108.590779
167.784003,82,109.972598
